Aphrodite (eng-30-09554132-n); Afrodite (eng-30-09554132-n); Cytherea (eng-30-09554132-n)	Venus (eng-30-09555127-n)
kapseizen (eng-30-01909397-v); omverwerpen (eng-30-01909397-v); wentelen (eng-30-01909397-v); omslaan (eng-30-01909397-v); kantelen (eng-30-01909397-v)	kiepen (odwn-10-103984738-v)
draad (eng-30-04426788-n); garen (eng-30-04426788-n)	touw (eng-30-03106110-n); koord (eng-30-03106110-n)
regel (eng-30-05667613-n); conventie (eng-30-05667613-n); mores (eng-30-05667613-n); formaliteit (eng-30-05667613-n); formule (eng-30-05667613-n)	regel (eng-30-06652242-n); voorschrift (eng-30-06652242-n)
compositie (odwn-10-105839948-n)	verbinding (eng-30-05870180-n)
omvallen (odwn-10-101248763-v)	zinken (eng-30-01985923-v); zakken (eng-30-01985923-v); dalen (eng-30-01985923-v); neervallen (eng-30-01985923-v)
vragen (eng-30-00897746-v)	vragen (eng-30-00752764-v)
steken (odwn-10-102491109-v)	prikken (eng-30-01230350-v); priemen (eng-30-01230350-v); steken (eng-30-01230350-v)
doorzien (eng-30-02152278-v); doorkijken (eng-30-02152278-v); doorbladeren (eng-30-02152278-v)	doorkijken (odwn-10-105026356-v)
umpire (eng-30-10735984-n); fluitist (eng-30-10735984-n); arbiter (eng-30-10735984-n); scheids (eng-30-10735984-n)	linesman (eng-30-10263259-n); grensrechter (eng-30-10263259-n); lijnrechter (eng-30-10263259-n)
zijde (eng-30-05551318-n); zijkant (eng-30-05551318-n); zij (eng-30-05551318-n)	grens (eng-30-02875013-n); rand (eng-30-02875013-n); kant (eng-30-02875013-n); border (eng-30-02875013-n); kantje (eng-30-02875013-n)
vervaardigen (odwn-10-103752037-v)	voortbrengen (eng-30-01752495-v)
liftkooi (eng-30-02936714-n); box (eng-30-02936714-n); kooi (eng-30-02936714-n)	hok (eng-30-03550289-n); kot (eng-30-03550289-n)
oudje (eng-30-02723754-n); antiek (eng-30-02723754-n)	oudheid (eng-30-02724026-n); antiquiteit (eng-30-02724026-n)
bewustzijn (odwn-10-105522369-n)	kennisneming (eng-30-05675905-n); besef (eng-30-05675905-n); notie (eng-30-05675905-n); begrip (eng-30-05675905-n); benul (eng-30-05675905-n); onderkenning (eng-30-05675905-n)
schok (eng-30-00335988-n)	trilling (eng-30-14004572-n); beving (eng-30-14004572-n); vibratie (eng-30-14004572-n)
willen (odwn-10-101242686-v)	houden (eng-30-01775164-v); mogen (eng-30-01775164-v); moeten (eng-30-01775164-v); geven (eng-30-01775164-v); gek zijn op (eng-30-01775164-v); believen (eng-30-01775164-v); hechten (eng-30-01775164-v); houden van (eng-30-01775164-v); blieven (eng-30-01775164-v)
vuil (odwn-10-109194713-n)	vuil (eng-30-14821984-n); verontreiniging (eng-30-14821984-n)
resulteren (eng-30-02634265-v); uitvallen (eng-30-02634265-v); uitdraaien (eng-30-02634265-v); vallen (eng-30-02634265-v); bekomen (eng-30-02634265-v); uitlopen (eng-30-02634265-v); leiden (eng-30-02634265-v); uitmonden (eng-30-02634265-v); uitpakken (eng-30-02634265-v)	teweegbrengen (eng-30-01645601-v); veroorzaken (eng-30-01645601-v); leiden (eng-30-01645601-v)
prikken (eng-30-01230350-v); priemen (eng-30-01230350-v); steken (eng-30-01230350-v)	steken (odwn-10-102491109-v)
onderwijsinstelling (eng-30-08276342-n)	school (odwn-10-102806605-n)
wegwaaien (eng-30-01290945-v)	afwaaien (odwn-10-103137243-v)
dienen (odwn-10-101083679-v)	utiliseren (eng-30-01158872-v); gebruiken (eng-30-01158872-v); aanwenden (eng-30-01158872-v); verwerken (eng-30-01158872-v); pakken (eng-30-01158872-v); bezigen (eng-30-01158872-v); nemen (eng-30-01158872-v); benutten (eng-30-01158872-v); hanteren (eng-30-01158872-v); toepassen (eng-30-01158872-v)
vertegenwoordiging (eng-30-08402442-n); gezantschap (eng-30-08402442-n); afvaardiging (eng-30-08402442-n); legatie (eng-30-08402442-n); zending (eng-30-08402442-n); delegatie (eng-30-08402442-n); missie (eng-30-08402442-n); deputatie (eng-30-08402442-n)	missie (odwn-10-100023826-n)
laten (eng-30-02721438-v)	laten (eng-30-00771490-v)
papieren (eng-30-06470073-n); paperassen (eng-30-06470073-n); document (eng-30-06470073-n); papier (eng-30-06470073-n)	getuigenis (eng-30-06733939-n); bewijs (eng-30-06733939-n); bewijsstuk (eng-30-06733939-n)
goederen (odwn-10-103022467-n)	waren (eng-30-03076708-n); handel (eng-30-03076708-n); negotie (eng-30-03076708-n); handelsgoederen (eng-30-03076708-n); spul (eng-30-03076708-n); koopwaar (eng-30-03076708-n); handelswaar (eng-30-03076708-n); waar (eng-30-03076708-n)
gewas (odwn-10-101513765-n)	botanica (eng-30-08436759-n); vegetatie (eng-30-08436759-n); plantengroei (eng-30-08436759-n); plantenleven (eng-30-08436759-n); gewas (eng-30-08436759-n)
toestel (eng-30-03183080-n); apparaat (eng-30-03183080-n)	utensiliën (eng-30-04451818-n); werktuig (eng-30-04451818-n); gerei (eng-30-04451818-n); gereedschap (eng-30-04451818-n)
replica (eng-30-04076533-n); kopie (eng-30-04076533-n)	reproductie (odwn-10-104734363-n)
zinken (eng-30-01985923-v); zakken (eng-30-01985923-v); dalen (eng-30-01985923-v); neervallen (eng-30-01985923-v)	omvallen (odwn-10-101248763-v)
vuil (eng-30-14821984-n); verontreiniging (eng-30-14821984-n)	vuiligheid (odwn-10-102750421-n)
invliegen (odwn-10-103557675-v)	voorzien (eng-30-02327200-v)
plan (eng-30-05898568-n); ontwerp (eng-30-05898568-n); bedoeling (eng-30-05898568-n); voornemen (eng-30-05898568-n); bestek (eng-30-05898568-n); idee (eng-30-05898568-n)	intentie (eng-30-05982152-n); zin (eng-30-05982152-n); inzicht (eng-30-05982152-n); opzet (eng-30-05982152-n); voornemen (eng-30-05982152-n); bedoeling (eng-30-05982152-n)
vorsen (odwn-10-108689381-v)	uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)
instructie (eng-30-07170080-n); directief (eng-30-07170080-n); voorschrift (eng-30-07170080-n); richtlijn (eng-30-07170080-n)	wet (odwn-10-104923503-n)
boetedoening (eng-30-00095121-n); penitentie (eng-30-00095121-n)	boetedoening (eng-30-01160342-n); afstraffing (eng-30-01160342-n); bestraffing (eng-30-01160342-n); repressie (eng-30-01160342-n); straf (eng-30-01160342-n)
goed (odwn-10-106221629-n)	koopwaar (eng-30-03748886-n); waren (eng-30-03748886-n); product (eng-30-03748886-n); waar (eng-30-03748886-n); handelsgoederen (eng-30-03748886-n); handel (eng-30-03748886-n); handelswaar (eng-30-03748886-n); spul (eng-30-03748886-n)
beogen (eng-30-01150559-v)	bedoelen (eng-30-00708538-v); menen (eng-30-00708538-v); beogen (eng-30-00708538-v); intenderen (eng-30-00708538-v)
storen (eng-30-00520357-v); onderbreken (eng-30-00520357-v)	onderbreken (eng-30-00362805-v)
zwaaien (eng-30-01876530-v); slingeren (eng-30-01876530-v)	zwaaien (eng-30-01446901-v); zwenken (eng-30-01446901-v); wapperen (eng-30-01446901-v)
zorg (eng-30-00654885-n)	verzorging (eng-30-00665079-n)
grens (eng-30-02875013-n); rand (eng-30-02875013-n); kant (eng-30-02875013-n); border (eng-30-02875013-n); kantje (eng-30-02875013-n)	zijde (eng-30-05551318-n); zijkant (eng-30-05551318-n); zij (eng-30-05551318-n)
baan (eng-30-03119790-n)	straatweg (eng-30-04096066-n); weg (eng-30-04096066-n); steenweg (eng-30-04096066-n); straat (eng-30-04096066-n); baan (eng-30-04096066-n)
uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)	uitvlooien (odwn-10-106413037-v)
mogelijkheid (eng-30-05792010-n)	bekwaamheid (eng-30-05200169-n); vermogen (eng-30-05200169-n); kunnen (eng-30-05200169-n); begaafdheid (eng-30-05200169-n); macht (eng-30-05200169-n); potentie (eng-30-05200169-n); talent (eng-30-05200169-n); geschiktheid (eng-30-05200169-n); vaardigheid (eng-30-05200169-n)
regel (eng-30-05846054-n)	regel (eng-30-06652242-n); voorschrift (eng-30-06652242-n)
vervullen (odwn-10-101474174-v)	houden (eng-30-02671880-v); beantwoorden (eng-30-02671880-v); vervullen (eng-30-02671880-v); voldoen (eng-30-02671880-v)
stemming (eng-30-14524661-n); sfeer (eng-30-14524661-n); klimaat (eng-30-14524661-n); atmosfeer (eng-30-14524661-n)	sfeer (odwn-10-104352308-n)
eten (eng-30-01166351-v); tafelen (eng-30-01166351-v); maaltijden (eng-30-01166351-v); vreten (eng-30-01166351-v)	smullen (odwn-10-106845004-v)
zeer (eng-30-14322699-n); pijn (eng-30-14322699-n)	schade (eng-30-00403092-n)
onweer (eng-30-11519253-n); onweersbui (eng-30-11519253-n)	onweer (odwn-10-103747643-n)
rollen (eng-30-01887020-v)	rollen (eng-30-01866192-v)
koopwaar (eng-30-03748886-n); waren (eng-30-03748886-n); product (eng-30-03748886-n); waar (eng-30-03748886-n); handelsgoederen (eng-30-03748886-n); handel (eng-30-03748886-n); handelswaar (eng-30-03748886-n); spul (eng-30-03748886-n)	goedheid (odwn-10-102389522-n)
bril (eng-30-04272054-n); fok (eng-30-04272054-n)	monocle (eng-30-03783430-n)
platform (odwn-10-103525269-n)	spreekgestoelte (eng-30-03159640-n); ereschavot (eng-30-03159640-n); estrade (eng-30-03159640-n); schavot (eng-30-03159640-n); erepodium (eng-30-03159640-n); platform (eng-30-03159640-n); preekstoel (eng-30-03159640-n); kansel (eng-30-03159640-n)
achterland (eng-30-08424951-n); marktplein (eng-30-08424951-n); afzetgebied (eng-30-08424951-n); markt (eng-30-08424951-n)	achterland (eng-30-08502672-n); uithoek (eng-30-08502672-n); platteland (eng-30-08502672-n); hinterland (eng-30-08502672-n); binnenland (eng-30-08502672-n)
utensiliën (eng-30-04451818-n); werktuig (eng-30-04451818-n); gerei (eng-30-04451818-n); gereedschap (eng-30-04451818-n)	toestel (eng-30-03183080-n); apparaat (eng-30-03183080-n)
plezieren (odwn-10-103322561-v)	verheugen (eng-30-01813884-v); verblijden (eng-30-01813884-v)
omgaan (odwn-10-104769788-v)	zinken (eng-30-01985923-v); zakken (eng-30-01985923-v); dalen (eng-30-01985923-v); neervallen (eng-30-01985923-v)
trilling (eng-30-14004572-n); beving (eng-30-14004572-n); vibratie (eng-30-14004572-n)	schok (eng-30-00335988-n)
duren (eng-30-00118523-v); voortduren (eng-30-00118523-v); lopen (eng-30-00118523-v); aanhouden (eng-30-00118523-v); continueren (eng-30-00118523-v); doorgaan (eng-30-00118523-v); doorlopen (eng-30-00118523-v)	continueren (eng-30-02679899-v); voortgaan (eng-30-02679899-v); doorgaan (eng-30-02679899-v); voortbouwen (eng-30-02679899-v); voortzetten (eng-30-02679899-v); overgaan (eng-30-02679899-v); vervolgen (eng-30-02679899-v); staande houden (eng-30-02679899-v); blijven (eng-30-02679899-v)
doen (odwn-10-107125666-v)	bovenhalen (eng-30-01759326-v); evoqueren (eng-30-01759326-v); oproepen (eng-30-01759326-v); ontlokken (eng-30-01759326-v); evoceren (eng-30-01759326-v); wekken (eng-30-01759326-v)
sfeer (odwn-10-104352308-n)	stemming (eng-30-14524661-n); sfeer (eng-30-14524661-n); klimaat (eng-30-14524661-n); atmosfeer (eng-30-14524661-n)
gebeuren (eng-30-00345000-v); overkomen (eng-30-00345000-v); geworden (eng-30-00345000-v); geschieden (eng-30-00345000-v)	meemaken (eng-30-02110220-v); doorleven (eng-30-02110220-v); beleven (eng-30-02110220-v)
afkomen (eng-30-00484166-v); volbrengen (eng-30-00484166-v); afmaken (eng-30-00484166-v); afkrijgen (eng-30-00484166-v); voleinden (eng-30-00484166-v); klaarkrijgen (eng-30-00484166-v); gereedkomen (eng-30-00484166-v); voltooien (eng-30-00484166-v); voleindigen (eng-30-00484166-v); afronden (eng-30-00484166-v)	uitrijden (odwn-10-103224825-v)
afstompen (eng-30-00228019-v)	vervlakken (eng-30-00192051-v); afstompen (eng-30-00192051-v)
maatje (eng-30-09877951-n); partner (eng-30-09877951-n); maat (eng-30-09877951-n); makker (eng-30-09877951-n)	partner (eng-30-10402417-n)
vuil (eng-30-14821984-n); verontreiniging (eng-30-14821984-n)	afval (eng-30-14856263-n); afvalstof (eng-30-14856263-n)
produceren (odwn-10-104510056-v)	voortbrengen (eng-30-01752495-v)
houden (eng-30-01775164-v); mogen (eng-30-01775164-v); moeten (eng-30-01775164-v); geven (eng-30-01775164-v); gek zijn op (eng-30-01775164-v); believen (eng-30-01775164-v); hechten (eng-30-01775164-v); houden van (eng-30-01775164-v); blieven (eng-30-01775164-v)	willen (odwn-10-101242686-v)
uitvogelen (odwn-10-109215050-v)	uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)
verplichten (odwn-10-105130739-v)	dwingen (eng-30-02504562-v); forceren (eng-30-02504562-v); knijpen (eng-30-02504562-v)
achterland (eng-30-08502672-n); uithoek (eng-30-08502672-n); platteland (eng-30-08502672-n); hinterland (eng-30-08502672-n); binnenland (eng-30-08502672-n)	achterland (eng-30-08424951-n); marktplein (eng-30-08424951-n); afzetgebied (eng-30-08424951-n); markt (eng-30-08424951-n)
spoor (eng-30-09460312-n)	spoor (eng-30-13773361-n)
speculatie (odwn-10-109999092-n)	denk (eng-30-06782680-n); giswerk (eng-30-06782680-n); vermoeden (eng-30-06782680-n); speculatie (eng-30-06782680-n)
bekommeren om (eng-30-02549581-v); behandelen (eng-30-02549581-v); aandacht besteden aan (eng-30-02549581-v); zorgen (eng-30-02549581-v)	oppassen (eng-30-02550296-v); verzorgen (eng-30-02550296-v)
avant-garde (eng-30-08465558-n); voorhoede (eng-30-08465558-n)	voorhoede (odwn-10-101125456-n)
verbinding (eng-30-05870180-n)	samenstelling (odwn-10-103139537-n)
verteren (eng-30-01197338-v)	verteren (odwn-10-100009110-v)
front (odwn-10-102191771-n)	aanval (eng-30-08215495-n); voorhoede (eng-30-08215495-n)
voortbrengen (eng-30-01752495-v)	maken (odwn-10-106229252-v)
forceren (odwn-10-109847100-v)	dwingen (eng-30-02504562-v); forceren (eng-30-02504562-v); knijpen (eng-30-02504562-v)
eindstation (odwn-10-109747342-n)	eindbestemming (eng-30-05980875-n)
aanspraak (eng-30-01061945-n); claim (eng-30-01061945-n)	aanspraak (odwn-10-109022472-n)
vertrek (eng-30-03003730-n)	plaats (eng-30-04105893-n); ruimte (eng-30-04105893-n); vertrek (eng-30-04105893-n); kamer (eng-30-04105893-n)
proces (eng-30-08377085-n); rij (eng-30-08377085-n); verloop (eng-30-08377085-n)	bediening (eng-30-00577068-n)
vliegen (eng-30-01941093-v)	invliegen (odwn-10-103557675-v)
waren (eng-30-03076708-n); handel (eng-30-03076708-n); negotie (eng-30-03076708-n); handelsgoederen (eng-30-03076708-n); spul (eng-30-03076708-n); koopwaar (eng-30-03076708-n); handelswaar (eng-30-03076708-n); waar (eng-30-03076708-n)	goed (odwn-10-106221629-n)
niveau (eng-30-05131283-n); hoogte (eng-30-05131283-n)	hoogte (eng-30-05002352-n)
